Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Uganda,874,9,0,0.19,882,18.67
Uganda,888,4,0,0.08,886,18.75
Ukraine,111,2,0,0.05,2,0.05
Ukraine,125,9,0,0.21,11,0.26
Ukraine,139,22,0,0.51,33,0.77
Ukraine,167,14,0,0.32,47,1.09
Ukraine,181,3,0,0.07,50,1.16
Ukraine,195,3,0,0.07,53,1.23
Ukraine,209,10,0,0.23,63,1.46
Ukraine,251,2,0,0.05,65,1.51
Ukraine,265,3,0,0.07,68,1.58
Ukraine,279,2,0,0.05,70,1.63
Ukraine,307,1,0,0.02,71,1.65
Ukraine,321,1,0,0.02,72,1.67
Ukraine,349,68,Others,1.56,140,3.23
Ukraine,370,24,0,0.55,164,3.78
Ukraine,398,4,0,0.09,168,3.87
Ukraine,412,25,0,0.58,193,4.45
Ukraine,426,34,Alpha,0.78,227,5.23
Ukraine,440,2,0,0.05,229,5.28
Ukraine,482,4,0,0.09,233,5.37
Ukraine,496,20,0,0.46,253,5.83
Ukraine,510,3,0,0.07,256,5.9
Ukraine,524,37,Alpha,0.85,293,6.75
Ukraine,538,32,Delta,0.74,325,7.49
Ukraine,552,31,Delta,0.71,356,8.2
Ukraine,594,10,0,0.23,366,8.43
Ukraine,608,34,Delta,0.78,400,9.21
Ukraine,622,9,0,0.21,409,9.42
Ukraine,636,3,0,0.07,412,9.49
Ukraine,650,108,Delta,2.48,520,11.97
Ukraine,664,17,0,0.39,537,12.36
Ukraine,678,72,Delta,1.66,609,14.02
Ukraine,692,20,0,0.46,629,14.48
Ukraine,706,84,Delta,1.93,713,16.41
Ukraine,720,11,0,0.25,724,16.66
Ukraine,734,63,Omicron,1.45,787,18.11
Ukraine,748,16,0,0.37,803,18.48
Ukraine,762,10,0,0.23,813,18.71
Ukraine,818,15,0,0.35,828,19.06
Ukraine,832,4,0,0.09,832,19.15
Ukraine,874,4,0,0.09,836,19.24
United Arab Emirates,111,133,Others,13.31,133,13.31
United Arab Emirates,125,891,Others,89.18,1024,102.49
United Arab Emirates,139,18,0,1.8,1042,104.29
United Arab Emirates,153,107,Others,10.71,1149,115.0
United Arab Emirates,167,151,Others,15.11,1300,130.11
United Arab Emirates,181,4,0,0.4,1304,130.51
United Arab Emirates,209,6,0,0.6,1310,131.11
United Arab Emirates,223,65,Others,6.51,1375,137.62
United Arab Emirates,237,24,0,2.4,1399,140.02
United Arab Emirates,251,39,Others,3.9,1438,143.92
United Arab Emirates,265,69,Others,6.91,1507,150.83
United Arab Emirates,279,55,Others,5.5,1562,156.33
United Arab Emirates,293,21,0,2.1,1583,158.43
United Arab Emirates,307,65,Others,6.51,1648,164.94
United Arab Emirates,321,57,Others,5.71,1705,170.65
United Arab Emirates,335,39,Others,3.9,1744,174.55
United Arab Emirates,349,212,Others,21.22,1956,195.77
United Arab Emirates,370,138,Alpha,13.81,2094,209.58
United Arab Emirates,384,310,Alpha,31.03,2404,240.61
United Arab Emirates,398,13,0,1.3,2417,241.91
United Arab Emirates,468,1,0,0.1,2418,242.01
United Arab Emirates,510,2,0,0.2,2420,242.21
United Arab Emirates,524,20,0,2.0,2440,244.21
United Kingdom,111,4666,Others,68.41,4666,68.41
United Kingdom,125,2715,Others,39.81,7381,108.22
United Kingdom,139,1719,Others,25.2,9100,133.42
United Kingdom,153,4681,Others,68.63,13781,202.05
United Kingdom,167,2274,Others,33.34,16055,235.39
United Kingdom,181,1075,Others,15.76,17130,251.15
United Kingdom,195,1185,Others,17.37,18315,268.52
United Kingdom,209,2341,Others,34.32,20656,302.84
United Kingdom,223,4111,Others,60.27,24767,363.11
United Kingdom,237,5633,Others,82.59,30400,445.7
United Kingdom,251,9664,Others,141.69,40064,587.39
United Kingdom,265,11457,Others,167.97,51521,755.36
United Kingdom,279,16074,Others,235.66,67595,991.02
United Kingdom,293,17807,Others,261.07,85402,1252.09
United Kingdom,307,17848,Others,261.67,103250,1513.76
United Kingdom,321,8363,Others,122.61,111613,1636.37
United Kingdom,335,21409,Others,313.88,133022,1950.25
United Kingdom,349,31007,Alpha,454.6,164029,2404.85
United Kingdom,370,30496,Alpha,447.11,194525,2851.96
United Kingdom,384,33267,Alpha,487.74,227792,3339.7
United Kingdom,398,32763,Alpha,480.35,260555,3820.05
United Kingdom,412,30180,Alpha,442.48,290735,4262.53
United Kingdom,426,35193,Alpha,515.97,325928,4778.5
United Kingdom,440,29832,Alpha,437.37,355760,5215.87
United Kingdom,454,16123,Alpha,236.38,371883,5452.25
United Kingdom,468,14743,Alpha,216.15,386626,5668.4
United Kingdom,482,14771,Alpha,216.56,401397,5884.96
United Kingdom,496,24250,Delta,355.53,425647,6240.49
United Kingdom,510,37828,Delta,554.6,463475,6795.09
United Kingdom,524,45154,Delta,662.01,508629,7457.1
United Kingdom,538,59788,Delta,876.57,568417,8333.67
United Kingdom,552,59721,Delta,875.58,628138,9209.25
United Kingdom,566,65187,Delta,955.72,693325,10164.97
United Kingdom,580,65983,Delta,967.39,759308,11132.36
United Kingdom,594,79682,Delta,1168.24,838990,12300.6
United Kingdom,608,79904,Delta,1171.49,918894,13472.09
United Kingdom,622,76806,Delta,1126.07,995700,14598.16
United Kingdom,636,78362,Delta,1148.88,1074062,15747.04
United Kingdom,650,87236,Delta,1278.99,1161298,17026.03
United Kingdom,664,98832,Delta,1449.0,1260130,18475.03
United Kingdom,678,113383,Delta,1662.33,1373513,20137.36
United Kingdom,692,129634,Delta,1900.59,1503147,22037.95
United Kingdom,706,120203,Omicron,1762.32,1623350,23800.27
United Kingdom,720,144629,Omicron,2120.44,1767979,25920.71
United Kingdom,734,135492,Omicron,1986.48,1903471,27907.19
United Kingdom,748,136279,Omicron,1998.02,2039750,29905.21
United Kingdom,762,143309,Omicron,2101.09,2183059,32006.3
United Kingdom,776,117574,Omicron,1723.78,2300633,33730.08
United Kingdom,790,146500,Omicron,2147.87,2447133,35877.95
United Kingdom,804,96549,Omicron,1415.53,2543682,37293.48
United Kingdom,818,38956,Omicron,571.14,2582638,37864.62
United Kingdom,832,30065,Omicron,440.79,2612703,38305.41
United Kingdom,846,12428,Omicron,182.21,2625131,38487.62
United Kingdom,860,7491,Omicron,109.83,2632622,38597.45
United Kingdom,874,10433,Omicron,152.96,2643055,38750.41
United Kingdom,888,11240,Omicron,164.79,2654295,38915.2
United States,111,5830,Others,17.51,5830,17.51
United States,125,4643,Others,13.95,10473,31.46
United States,139,3988,Others,11.98,14461,43.44
United States,153,6050,Others,18.17,20511,61.61
United States,167,8335,Others,25.04,28846,86.65
United States,181,9381,Others,28.18,38227,114.83
United States,195,6692,Others,20.1,44919,134.93
United States,209,5088,Others,15.28,50007,150.21
United States,223,4831,Others,14.51,54838,164.72
United States,237,4999,Others,15.02,59837,179.74
United States,251,6143,Others,18.45,65980,198.19
United States,265,7037,Others,21.14,73017,219.33
United States,279,7923,Others,23.8,80940,243.13
United States,293,14489,Others,43.52,95429,286.65
United States,307,15019,Others,45.11,110448,331.76
United States,321,14407,Others,43.28,124855,375.04
United States,335,23141,Others,69.51,147996,444.55
United States,349,38389,Others,115.31,186385,559.86
United States,370,35974,Others,108.06,222359,667.92
United States,384,33581,Others,100.87,255940,768.79
United States,398,33253,Others,99.88,289193,868.67
United States,412,34611,Others,103.96,323804,972.63
United States,426,43302,Alpha,130.07,367106,1102.7
United States,440,56720,Alpha,170.37,423826,1273.07
United States,454,66316,Alpha,199.2,490142,1472.27
United States,468,57111,Alpha,171.55,547253,1643.82
United States,482,43346,Alpha,130.2,590599,1774.02
United States,496,24737,Alpha,74.3,615336,1848.32
United States,510,17650,Alpha,53.02,632986,1901.34
United States,524,21616,Delta,64.93,654602,1966.27
United States,538,37970,Delta,114.05,692572,2080.32
United States,552,85629,Delta,257.21,778201,2337.53
United States,566,146585,Delta,440.31,924786,2777.84
United States,580,129149,Delta,387.93,1053935,3165.77
United States,594,134332,Delta,403.5,1188267,3569.27
United States,608,130973,Delta,393.41,1319240,3962.68
United States,622,109261,Delta,328.19,1428501,4290.87
United States,636,106224,Delta,319.07,1534725,4609.94
United States,650,104223,Delta,313.06,1638948,4923.0
United States,664,118196,Delta,355.03,1757144,5278.03
United States,678,103466,Delta,310.79,1860610,5588.82
United States,692,123621,Delta,371.33,1984231,5960.15
United States,706,145692,Omicron,437.63,2129923,6397.78
United States,720,195173,Omicron,586.25,2325096,6984.03
United States,734,179726,Omicron,539.86,2504822,7523.89
United States,748,144362,Omicron,433.63,2649184,7957.52
United States,762,105605,Omicron,317.21,2754789,8274.73
United States,776,51284,Omicron,154.05,2806073,8428.78
United States,790,32854,Omicron,98.69,2838927,8527.47
United States,804,39360,Omicron,118.23,2878287,8645.7
United States,818,52100,Omicron,156.5,2930387,8802.2
United States,832,58366,Omicron,175.32,2988753,8977.52
United States,846,71407,Omicron,214.49,3060160,9192.01
United States,860,72253,Omicron,217.03,3132413,9409.04
United States,874,59437,Omicron,178.54,3191850,9587.58
United States,888,17864,Omicron,53.66,3209714,9641.24
United States,895,31,Omicron,0.09,3209745,9641.33
Uruguay,111,14,0,4.02,14,4.02
Uruguay,125,13,0,3.73,27,7.75
Uruguay,139,9,0,2.58,36,10.33
Uruguay,153,9,0,2.58,45,12.91
Uruguay,167,13,0,3.73,58,16.64
Uruguay,181,23,0,6.6,81,23.24
Uruguay,195,4,0,1.15,85,24.39
Uruguay,209,1,0,0.29,86,24.68
Uruguay,223,3,0,0.86,89,25.54
Uruguay,237,2,0,0.57,91,26.11
Uruguay,251,13,0,3.73,104,29.84
Uruguay,265,9,0,2.58,113,32.42
Uruguay,279,5,0,1.43,118,33.85
Uruguay,293,4,0,1.15,122,35.0
Uruguay,307,9,0,2.58,131,37.58
Uruguay,321,3,0,0.86,134,38.44
Uruguay,335,8,0,2.3,142,40.74
Uruguay,349,12,0,3.44,154,44.18
Uruguay,370,40,Others,11.48,194,55.66
Uruguay,384,49,Others,14.06,243,69.72
Uruguay,398,43,Others,12.34,286,82.06
Uruguay,412,92,Others,26.4,378,108.46
Uruguay,426,65,Gamma,18.65,443,127.11
Uruguay,440,65,Gamma,18.65,508,145.76
Uruguay,454,103,Gamma,29.55,611,175.31
Uruguay,468,27,0,7.75,638,183.06
Uruguay,482,2,0,0.57,640,183.63
Uruguay,496,5,0,1.43,645,185.06
Uruguay,510,3,0,0.86,648,185.92
Uruguay,538,1,0,0.29,649,186.21
Uruguay,552,1,0,0.29,650,186.5
Uruguay,594,2,0,0.57,652,187.07
Uruguay,608,14,0,4.02,666,191.09
Uruguay,622,10,0,2.87,676,193.96
Uruguay,636,5,0,1.43,681,195.39
Uruguay,650,7,0,2.01,688,197.4
Uruguay,664,11,0,3.16,699,200.56
Uruguay,678,3,0,0.86,702,201.42
Uruguay,692,4,0,1.15,706,202.57
Uruguay,720,8,0,2.3,714,204.87
Uruguay,734,4,0,1.15,718,206.02
Uruguay,748,3,0,0.86,721,206.88
Uruguay,762,6,0,1.72,727,208.6
Uruguay,776,2,0,0.57,729,209.17
Uruguay,804,1,0,0.29,730,209.46
Venezuela,125,2,0,0.07,2,0.07
Venezuela,139,1,0,0.03,3,0.1
Venezuela,349,4,0,0.14,7,0.24
Venezuela,370,4,0,0.14,11,0.38
Venezuela,384,1,0,0.03,12,0.41
Venezuela,398,2,0,0.07,14,0.48
Venezuela,426,5,0,0.17,19,0.65
Venezuela,454,5,0,0.17,24,0.82
Venezuela,468,6,0,0.21,30,1.03
Venezuela,482,13,0,0.45,43,1.48
Venezuela,496,17,0,0.59,60,2.07
Venezuela,510,5,0,0.17,65,2.24
Venezuela,524,12,0,0.42,77,2.66
Venezuela,538,21,0,0.73,98,3.39
Venezuela,552,8,0,0.28,106,3.67
Venezuela,566,15,0,0.52,121,4.19
Venezuela,580,14,0,0.49,135,4.68
Venezuela,594,25,0,0.87,160,5.55
Venezuela,608,17,0,0.59,177,6.14
Venezuela,622,14,0,0.49,191,6.63
Venezuela,636,34,Delta,1.18,225,7.81
Venezuela,650,30,Delta,1.05,255,8.86
Venezuela,664,14,0,0.49,269,9.35
Venezuela,678,8,0,0.28,277,9.63
Venezuela,692,10,0,0.35,287,9.98
Venezuela,706,9,0,0.31,296,10.29
Venezuela,720,24,0,0.84,320,11.13
Venezuela,734,8,0,0.28,328,11.41
Venezuela,748,3,0,0.1,331,11.51
Venezuela,762,6,0,0.21,337,11.72
Vietnam,349,2,0,0.02,2,0.02
Vietnam,384,2,0,0.02,4,0.04
Vietnam,398,4,0,0.04,8,0.08
Vietnam,440,2,0,0.02,10,0.1
Vietnam,468,15,0,0.15,25,0.25
Vietnam,482,57,Delta,0.58,82,0.83
Vietnam,496,26,0,0.26,108,1.09
Vietnam,510,14,0,0.14,122,1.23
Vietnam,524,6,0,0.06,128,1.29
Vietnam,552,70,Delta,0.71,198,2.0
Vietnam,566,95,Delta,0.97,293,2.97
Vietnam,580,139,Delta,1.42,432,4.39
